SEASON YEAR,WEEK,TRAP,NUMBER OF MOSQUITOES,WNV POS,WNV NEG,MIR
2020,37,T013,28,0,28,0.0
2020,37,T017,3,0,3,0.0
2020,37,T027,1,0,1,0.0
2020,37,T028,2,0,2,0.0
2020,37,T030B,2,0,2,0.0
2020,37,T031,10,0,10,0.0
2020,37,T033,3,0,3,0.0
2020,37,T035,3,0,3,0.0
2020,37,T046B,7,0,7,0.0
2020,37,T047,6,0,6,0.0
2020,37,T048,18,0,18,0.0
2020,37,T054A,2,0,2,0.0
2020,37,T061,4,0,4,0.0
2020,37,T063,2,0,2,0.0
2020,37,T066,1,0,1,0.0
2020,37,T069,2,0,2,0.0
2020,37,T074,1,0,1,0.0
2020,37,T080,3,0,3,0.0
2020,37,T089,2,0,2,0.0
2020,37,T094,1,0,1,0.0
2020,37,T095,1,0,1,0.0
2020,37,T114,7,0,7,0.0
2020,37,T128,2,0,2,0.0
2020,37,T138,9,0,9,0.0
2020,37,T151,1,0,1,0.0
2020,37,T221,4,0,4,0.0
2020,37,T222,3,0,3,0.0
2020,37,T223,9,0,9,0.0
2020,37,T224,1,0,1,0.0
2020,37,T225,1,0,1,0.0
2020,37,T227,1,0,1,0.0
2020,37,T228,8,0,8,0.0
2020,37,T230,4,0,4,0.0
2020,37,T231,2,0,2,0.0
2020,37,T233,3,0,3,0.0
2020,37,T240,17,0,17,0.0
2020,37,T900,1,0,1,0.0
2020,37,T905,4,0,4,0.0
2020,37,T909,2,0,2,0.0
2020,37,T910,2,0,2,0.0
2020,37,T912,1,0,1,0.0
2020,37,T916,1,0,1,0.0
2020,38,T002,32,0,32,0.0
2020,38,T003,3,0,3,0.0
2020,38,T008,11,0,11,0.0
2020,38,T009,43,1,42,23.25581395348837
2020,38,T011,22,1,21,45.45454545454545
2020,38,T012,6,1,5,166.66666666666666
2020,38,T013,42,0,42,0.0
2020,38,T018,1,0,1,0.0
2020,38,T027,2,0,2,0.0
2020,38,T028,34,0,34,0.0
2020,38,T030,17,0,17,0.0
2020,38,T030B,17,0,17,0.0
2020,38,T031,22,0,22,0.0
2020,38,T035,7,0,7,0.0
2020,38,T039,5,0,5,0.0
2020,38,T046B,13,0,13,0.0
2020,38,T047,24,0,24,0.0
2020,38,T048,8,0,8,0.0
2020,38,T054C,1,0,1,0.0
2020,38,T061,3,1,2,333.3333333333333
2020,38,T063,1,0,1,0.0
2020,38,T065,1,0,1,0.0
2020,38,T066,2,0,2,0.0
2020,38,T069,1,0,1,0.0
2020,38,T073,3,0,3,0.0
2020,38,T074,1,0,1,0.0
2020,38,T077,1,0,1,0.0
2020,38,T080,15,0,15,0.0
2020,38,T082,1,0,1,0.0
2020,38,T090,4,0,4,0.0
2020,38,T094,1,0,1,0.0
2020,38,T095,1,0,1,0.0
2020,38,T099,3,0,3,0.0
2020,38,T114,7,0,7,0.0
2020,38,T128,1,0,1,0.0
2020,38,T135,1,0,1,0.0
2020,38,T138,2,0,2,0.0
2020,38,T147,1,0,1,0.0
2020,38,T151,13,1,12,76.92307692307692
2020,38,T152,3,0,3,0.0
2020,38,T159,1,0,1,0.0
2020,38,T209,3,0,3,0.0
2020,38,T212,1,0,1,0.0
2020,38,T220,4,0,4,0.0
2020,38,T221,5,0,5,0.0
2020,38,T222,2,0,2,0.0
2020,38,T223,20,0,20,0.0
2020,38,T224,1,0,1,0.0
2020,38,T228,10,0,10,0.0
2020,38,T230,2,0,2,0.0
2020,38,T231,2,0,2,0.0
2020,38,T233,21,0,21,0.0
2020,38,T235,2,0,2,0.0
2020,38,T236,2,0,2,0.0
2020,38,T240,9,0,9,0.0
2020,38,T242,5,0,5,0.0
2020,38,T900,1,0,1,0.0
2020,38,T905,1,0,1,0.0
2020,38,T909,1,0,1,0.0
2020,38,T910,2,0,2,0.0
2020,38,T913,2,0,2,0.0
2020,38,T916,3,0,3,0.0
2020,39,T003,3,0,3,0.0
2020,39,T008,7,0,7,0.0
2020,39,T009,13,0,13,0.0
2020,39,T011,2,0,2,0.0
2020,39,T012,7,0,7,0.0
2020,39,T013,5,0,5,0.0
2020,39,T017,1,0,1,0.0
2020,39,T027,12,0,12,0.0
2020,39,T028,1,0,1,0.0
2020,39,T030,4,0,4,0.0
2020,39,T030B,59,0,59,0.0
2020,39,T031,17,0,17,0.0
2020,39,T039,2,0,2,0.0
2020,39,T046,1,0,1,0.0
2020,39,T046B,14,0,14,0.0
2020,39,T047,2,0,2,0.0
2020,39,T048,5,0,5,0.0
2020,39,T061,3,0,3,0.0
2020,39,T062,6,0,6,0.0
2020,39,T065,1,0,1,0.0
2020,39,T073,2,0,2,0.0
2020,39,T074,3,0,3,0.0
2020,39,T080,3,0,3,0.0
2020,39,T095,4,0,4,0.0
2020,39,T099,1,0,1,0.0
2020,39,T102,7,0,7,0.0
2020,39,T114,5,0,5,0.0
2020,39,T115,2,0,2,0.0
2020,39,T128,1,0,1,0.0
2020,39,T138,1,0,1,0.0
2020,39,T147,1,0,1,0.0
2020,39,T151,6,0,6,0.0
2020,39,T152,7,0,7,0.0
2020,39,T155,1,0,1,0.0
2020,39,T209,9,0,9,0.0
2020,39,T220,1,0,1,0.0
2020,39,T221,5,0,5,0.0
2020,39,T223,15,0,15,0.0
2020,39,T225,4,0,4,0.0
2020,39,T226,1,0,1,0.0
2020,39,T227,3,0,3,0.0
2020,39,T228,20,0,20,0.0
2020,39,T230,11,0,11,0.0
2020,39,T231,5,0,5,0.0
2020,39,T233,45,0,45,0.0
2020,39,T235,2,0,2,0.0
2020,39,T236,10,0,10,0.0
2020,39,T242,1,0,1,0.0
2020,39,T900,4,0,4,0.0
2020,39,T905,3,0,3,0.0
2020,39,T910,3,0,3,0.0
2020,39,T913,3,0,3,0.0
2020,39,T916,7,0,7,0.0
2020,40,T012,2,0,2,0.0
2020,40,T013,8,0,8,0.0
2020,40,T027,1,0,1,0.0
2020,40,T030B,11,0,11,0.0
2020,40,T031,1,0,1,0.0
2020,40,T033,3,0,3,0.0
2020,40,T035,1,0,1,0.0
2020,40,T039,1,0,1,0.0
2020,40,T046,1,0,1,0.0
2020,40,T046B,1,0,1,0.0
2020,40,T048,10,0,10,0.0
2020,40,T054C,1,0,1,0.0
2020,40,T066,2,0,2,0.0
2020,40,T069,1,0,1,0.0
2020,40,T077,5,0,5,0.0
2020,40,T080,1,0,1,0.0
2020,40,T082,3,0,3,0.0
2020,40,T099,1,0,1,0.0
2020,40,T102,13,0,13,0.0
2020,40,T114,2,0,2,0.0
2020,40,T115,2,0,2,0.0
2020,40,T128,1,0,1,0.0
2020,40,T138,1,0,1,0.0
2020,40,T155,1,0,1,0.0
2020,40,T209,2,0,2,0.0
2020,40,T223,2,0,2,0.0
2020,40,T225,1,0,1,0.0
2020,40,T227,2,0,2,0.0
2020,40,T228,3,0,3,0.0
2020,40,T230,5,0,5,0.0
2020,40,T231,1,0,1,0.0
2020,40,T233,10,0,10,0.0
2020,40,T235,1,0,1,0.0
2020,40,T910,15,0,15,0.0
2020,40,T912,18,0,18,0.0
2020,40,T913,1,0,1,0.0
2020,40,T916,4,0,4,0.0
2021,22,T909,24,0,24,0.0
2021,22,T910,3,0,3,0.0
2021,22,T912,2,0,2,0.0
2021,22,T913,1,0,1,0.0
2021,22,T916,9,0,9,0.0
2021,23,T002,31,0,31,0.0
2021,23,T003,4,0,4,0.0
2021,23,T008,76,0,76,0.0
2021,23,T009,48,0,48,0.0
2021,23,T011,36,0,36,0.0
2021,23,T012,4,0,4,0.0
2021,23,T013,13,0,13,0.0
2021,23,T027,29,0,29,0.0
2021,23,T028,31,0,31,0.0
2021,23,T030,15,0,15,0.0
2021,23,T031,204,0,204,0.0
2021,23,T035,1,0,1,0.0
2021,23,T039,23,0,23,0.0
2021,23,T046,4,0,4,0.0
2021,23,T047,11,0,11,0.0
2021,23,T048,43,0,43,0.0
2021,23,T049,5,0,5,0.0
2021,23,T061,20,0,20,0.0
2021,23,T062,44,0,44,0.0
2021,23,T063,15,0,15,0.0
2021,23,T065,9,0,9,0.0
2021,23,T066,68,0,68,0.0
2021,23,T068,3,0,3,0.0
2021,23,T069,8,0,8,0.0
2021,23,T073,50,0,50,0.0
2021,23,T074,8,0,8,0.0
2021,23,T079,74,0,74,0.0
2021,23,T080,54,0,54,0.0
2021,23,T082,7,0,7,0.0
2021,23,T083,18,0,18,0.0
2021,23,T089,5,0,5,0.0
2021,23,T090,87,0,87,0.0
2021,23,T094,6,0,6,0.0
2021,23,T095,1,0,1,0.0
2021,23,T102,3,0,3,0.0
2021,23,T114,22,0,22,0.0
2021,23,T115,15,0,15,0.0
2021,23,T128,1,0,1,0.0
2021,23,T138,11,0,11,0.0
2021,23,T151,28,0,28,0.0
2021,23,T152,6,0,6,0.0
2021,23,T159,11,0,11,0.0
2021,23,T212,8,0,8,0.0
2021,23,T220,2,0,2,0.0
2021,23,T221,2,0,2,0.0
2021,23,T222,1,0,1,0.0
2021,23,T223,17,0,17,0.0
2021,23,T224,1,0,1,0.0
2021,23,T225,23,0,23,0.0
2021,23,T226,34,0,34,0.0
2021,23,T227,5,0,5,0.0
2021,23,T228,10,0,10,0.0
2021,23,T230,1,0,1,0.0
2021,23,T231,5,0,5,0.0
2021,23,T233,45,0,45,0.0
2021,23,T235,27,0,27,0.0
2021,23,T236,2,0,2,0.0
2021,23,T240,18,0,18,0.0
2021,23,T242,21,0,21,0.0
2021,23,T900,8,0,8,0.0
2021,23,T905,8,0,8,0.0
2021,23,T909,268,0,268,0.0
2021,23,T910,26,0,26,0.0
2021,23,T912,5,0,5,0.0
2021,23,T913,18,0,18,0.0
2021,23,T916,33,0,33,0.0
2021,24,T002,2,0,2,0.0
2021,24,T003,1,0,1,0.0
2021,24,T008,74,0,74,0.0
2021,24,T009,39,0,39,0.0
2021,24,T011,18,0,18,0.0
2021,24,T012,17,0,17,0.0
2021,24,T013,6,0,6,0.0
2021,24,T017,2,0,2,0.0
2021,24,T018,6,0,6,0.0
2021,24,T027,19,0,19,0.0
2021,24,T030,8,0,8,0.0
2021,24,T031,222,0,222,0.0
2021,24,T033,1,0,1,0.0
2021,24,T035,1,0,1,0.0
2021,24,T039,20,0,20,0.0
2021,24,T046,4,0,4,0.0
2021,24,T047,27,0,27,0.0
2021,24,T048,47,0,47,0.0
2021,24,T049,5,0,5,0.0
2021,24,T054A,13,0,13,0.0
2021,24,T054B,43,0,43,0.0
2021,24,T054C,57,0,57,0.0
2021,24,T061,84,0,84,0.0
2021,24,T062,52,0,52,0.0
2021,24,T063,27,0,27,0.0
2021,24,T065,7,0,7,0.0
2021,24,T069,3,0,3,0.0
2021,24,T073,9,0,9,0.0
2021,24,T074,2,0,2,0.0
2021,24,T079,73,0,73,0.0
2021,24,T080,40,0,40,0.0
2021,24,T082,2,0,2,0.0
2021,24,T083,4,0,4,0.0
2021,24,T089,2,0,2,0.0
2021,24,T090,7,0,7,0.0
2021,24,T094,3,0,3,0.0
2021,24,T095,2,0,2,0.0
2021,24,T099,1,0,1,0.0
2021,24,T102,2,0,2,0.0
2021,24,T114,31,0,31,0.0
2021,24,T115,1,0,1,0.0
2021,24,T135,2,0,2,0.0
2021,24,T147,4,0,4,0.0
2021,24,T151,15,0,15,0.0
2021,24,T152,1,0,1,0.0
2021,24,T155,33,0,33,0.0
2021,24,T159,10,0,10,0.0
2021,24,T209,3,0,3,0.0
2021,24,T212,9,0,9,0.0
2021,24,T220,28,0,28,0.0
2021,24,T223,27,0,27,0.0
2021,24,T225,14,0,14,0.0
2021,24,T226,121,0,121,0.0
2021,24,T227,4,0,4,0.0
2021,24,T228,6,0,6,0.0
2021,24,T231,27,0,27,0.0
2021,24,T233,24,0,24,0.0
2021,24,T235,27,0,27,0.0
2021,24,T236,15,0,15,0.0
2021,24,T240,4,0,4,0.0
2021,24,T900,5,0,5,0.0
2021,24,T905,12,0,12,0.0
2021,24,T909,39,0,39,0.0
2021,24,T910,30,0,30,0.0
2021,24,T912,44,0,44,0.0
2021,24,T913,9,0,9,0.0
2021,24,T916,31,0,31,0.0
2021,25,T009,4,0,4,0.0
2021,25,T011,1,0,1,0.0
2021,25,T012,2,0,2,0.0
2021,25,T013,1,0,1,0.0
2021,25,T017,1,0,1,0.0
2021,25,T027,2,0,2,0.0
2021,25,T030,1,0,1,0.0
2021,25,T033,1,0,1,0.0
2021,25,T035,4,0,4,0.0
2021,25,T039,1,0,1,0.0
2021,25,T048,14,0,14,0.0
2021,25,T049,4,0,4,0.0
2021,25,T054B,5,0,5,0.0
2021,25,T062,3,0,3,0.0
2021,25,T065,4,0,4,0.0
2021,25,T068,2,0,2,0.0
2021,25,T069,1,0,1,0.0
2021,25,T074,5,0,5,0.0
2021,25,T079,1,0,1,0.0
2021,25,T080,21,0,21,0.0
2021,25,T094,2,0,2,0.0
2021,25,T102,4,0,4,0.0
2021,25,T114,4,0,4,0.0
2021,25,T115,2,0,2,0.0
2021,25,T151,5,0,5,0.0
2021,25,T223,3,0,3,0.0
2021,25,T225,3,0,3,0.0
2021,25,T226,5,0,5,0.0
2021,25,T228,15,0,15,0.0
2021,25,T233,5,0,5,0.0
2021,25,T235,1,0,1,0.0
2021,25,T236,1,0,1,0.0
2021,25,T242,3,0,3,0.0
2021,25,T900,4,0,4,0.0
2021,25,T905,10,0,10,0.0
2021,25,T909,25,0,25,0.0
2021,25,T910,2,0,2,0.0
2021,25,T912,37,0,37,0.0
2021,25,T913,1,0,1,0.0
2021,25,T916,16,0,16,0.0
2021,26,T002,14,0,14,0.0
2021,26,T003,11,0,11,0.0
2021,26,T008,52,0,52,0.0
2021,26,T009,35,0,35,0.0
2021,26,T011,17,0,17,0.0
2021,26,T012,3,0,3,0.0
2021,26,T028,1,0,1,0.0
2021,26,T031,1,0,1,0.0
2021,26,T039,1,0,1,0.0
2021,26,T048,2,0,2,0.0
2021,26,T054A,2,0,2,0.0
2021,26,T065,3,0,3,0.0
2021,26,T066,1,0,1,0.0
2021,26,T069,1,0,1,0.0
2021,26,T079,9,0,9,0.0
2021,26,T080,5,0,5,0.0
2021,26,T082,3,0,3,0.0
2021,26,T083,1,0,1,0.0
2021,26,T090,3,0,3,0.0
2021,26,T094,1,0,1,0.0
2021,26,T114,6,0,6,0.0
2021,26,T115,9,0,9,0.0
2021,26,T128,2,0,2,0.0
2021,26,T151,5,0,5,0.0
2021,26,T152,3,0,3,0.0
2021,26,T159,8,0,8,0.0
2021,26,T212,2,0,2,0.0
2021,26,T220,20,0,20,0.0
2021,26,T223,23,0,23,0.0
2021,26,T224,1,0,1,0.0
2021,26,T225,26,0,26,0.0
2021,26,T226,6,0,6,0.0
2021,26,T228,72,0,72,0.0
2021,26,T231,1,0,1,0.0
2021,26,T233,65,0,65,0.0
2021,26,T235,4,0,4,0.0
2021,26,T900,2,0,2,0.0
2021,26,T905,6,0,6,0.0
2021,26,T909,5,0,5,0.0
2021,26,T910,1,0,1,0.0
2021,26,T912,6,0,6,0.0
2021,26,T916,4,0,4,0.0
2021,27,T002,47,0,47,0.0
2021,27,T003,44,0,44,0.0
2021,27,T008,42,0,42,0.0
2021,27,T009,143,1,142,6.993006993006993
2021,27,T011,13,0,13,0.0
2021,27,T012,15,0,15,0.0
2021,27,T013,2,0,2,0.0
2021,27,T017,30,0,30,0.0
2021,27,T018,2,0,2,0.0
2021,27,T028,50,0,50,0.0
2021,27,T030,2,0,2,0.0
2021,27,T031,13,0,13,0.0
2021,27,T033,3,0,3,0.0
2021,27,T035,2,0,2,0.0
2021,27,T039,8,0,8,0.0
2021,27,T046,38,0,38,0.0
2021,27,T048,19,0,19,0.0
2021,27,T049,11,0,11,0.0
2021,27,T054A,3,0,3,0.0
2021,27,T054C,5,0,5,0.0
2021,27,T061,9,0,9,0.0
2021,27,T062,61,0,61,0.0
2021,27,T063,14,0,14,0.0
2021,27,T065,23,0,23,0.0
2021,27,T066,49,0,49,0.0
2021,27,T069,42,0,42,0.0
2021,27,T073,78,0,78,0.0
2021,27,T074,20,0,20,0.0
2021,27,T079,1,0,1,0.0
2021,27,T082,12,0,12,0.0
2021,27,T089,31,0,31,0.0
2021,27,T090,20,0,20,0.0
2021,27,T094,36,1,35,27.77777777777778
2021,27,T095,3,0,3,0.0
2021,27,T099,11,0,11,0.0
2021,27,T114,41,0,41,0.0
2021,27,T115,11,0,11,0.0
2021,27,T128,6,0,6,0.0
2021,27,T135,1,0,1,0.0
2021,27,T138,21,0,21,0.0
2021,27,T147,2,0,2,0.0
2021,27,T151,25,0,25,0.0
2021,27,T152,23,0,23,0.0
2021,27,T155,1,0,1,0.0
2021,27,T159,7,0,7,0.0
2021,27,T209,9,0,9,0.0
2021,27,T212,2,0,2,0.0
2021,27,T220,25,0,25,0.0
2021,27,T223,14,0,14,0.0
2021,27,T224,4,0,4,0.0
2021,27,T225,76,0,76,0.0
2021,27,T226,14,0,14,0.0
2021,27,T227,8,0,8,0.0
2021,27,T228,103,0,103,0.0
2021,27,T230,5,0,5,0.0
2021,27,T231,1,0,1,0.0
2021,27,T235,23,0,23,0.0
2021,27,T236,2,0,2,0.0
2021,27,T242,2,0,2,0.0
2021,27,T900,122,1,121,8.19672131147541
2021,27,T904,124,0,124,0.0
2021,27,T905,3,0,3,0.0
2021,27,T909,114,0,114,0.0
2021,27,T910,167,0,167,0.0
2021,27,T912,115,0,115,0.0
2021,27,T913,14,0,14,0.0
2021,27,T916,444,1,443,2.2522522522522523
2021,28,T003,48,0,48,0.0
2021,28,T008,244,0,244,0.0
2021,28,T009,294,1,293,3.401360544217687
2021,28,T011,21,0,21,0.0
2021,28,T012,12,0,12,0.0
2021,28,T013,26,0,26,0.0
2021,28,T017,21,0,21,0.0
2021,28,T018,1,0,1,0.0
2021,28,T028,43,0,43,0.0
2021,28,T030,17,0,17,0.0
2021,28,T030B,2,0,2,0.0
2021,28,T031,51,0,51,0.0
2021,28,T033,48,0,48,0.0
2021,28,T035,18,1,17,55.55555555555556
2021,28,T039,7,0,7,0.0
2021,28,T046,63,0,63,0.0
2021,28,T047,2,0,2,0.0
2021,28,T048,56,0,56,0.0
2021,28,T049,18,0,18,0.0
2021,28,T054A,51,0,51,0.0
2021,28,T054C,7,0,7,0.0
2021,28,T062,43,0,43,0.0
2021,28,T063,38,0,38,0.0
2021,28,T065,46,0,46,0.0
2021,28,T066,11,1,10,90.9090909090909
2021,28,T068,4,0,4,0.0
2021,28,T069,1,0,1,0.0
2021,28,T073,113,0,113,0.0
2021,28,T074,11,0,11,0.0
2021,28,T077,1,0,1,0.0
2021,28,T079,63,0,63,0.0
2021,28,T080,76,0,76,0.0
2021,28,T082,25,0,25,0.0
2021,28,T083,34,0,34,0.0
2021,28,T089,22,0,22,0.0
2021,28,T090,14,0,14,0.0
2021,28,T094,32,0,32,0.0
2021,28,T095,17,0,17,0.0
2021,28,T099,6,0,6,0.0
2021,28,T102,6,0,6,0.0
2021,28,T114,112,0,112,0.0
2021,28,T115,33,0,33,0.0
2021,28,T135,2,0,2,0.0
2021,28,T151,155,0,155,0.0
2021,28,T152,31,0,31,0.0
2021,28,T155,14,0,14,0.0
2021,28,T159,14,0,14,0.0
2021,28,T209,3,0,3,0.0
2021,28,T212,2,0,2,0.0
2021,28,T220,5,0,5,0.0
2021,28,T222,10,0,10,0.0
2021,28,T223,68,0,68,0.0
2021,28,T224,1,0,1,0.0
2021,28,T225,15,0,15,0.0
2021,28,T226,27,0,27,0.0
2021,28,T228,29,0,29,0.0
2021,28,T230,24,0,24,0.0
2021,28,T231,1,0,1,0.0
2021,28,T233,15,0,15,0.0
2021,28,T235,23,0,23,0.0
2021,28,T236,2,0,2,0.0
2021,28,T240,4,0,4,0.0
2021,28,T242,34,0,34,0.0
2021,28,T900,124,0,124,0.0
2021,28,T904,49,0,49,0.0
2021,28,T905,50,0,50,0.0
2021,28,T909,362,0,362,0.0
2021,28,T910,106,0,106,0.0
2021,28,T912,28,0,28,0.0
2021,28,T913,3,0,3,0.0
2021,28,T916,561,1,560,1.7825311942959001
2021,29,T002,15,0,15,0.0
2021,29,T008,60,0,60,0.0
2021,29,T009,20,0,20,0.0
2021,29,T011,98,0,98,0.0
2021,29,T012,9,0,9,0.0
2021,29,T017,2,0,2,0.0
2021,29,T018,5,0,5,0.0
2021,29,T028,21,0,21,0.0
2021,29,T030,136,0,136,0.0
2021,29,T030B,8,0,8,0.0
2021,29,T031,5,0,5,0.0
2021,29,T033,23,0,23,0.0
2021,29,T035,4,0,4,0.0
2021,29,T039,7,0,7,0.0
2021,29,T046,37,0,37,0.0
2021,29,T046B,1,0,1,0.0
2021,29,T047,3,0,3,0.0
2021,29,T048,88,0,88,0.0
2021,29,T049,12,0,12,0.0
2021,29,T054A,20,0,20,0.0
2021,29,T054B,11,0,11,0.0
2021,29,T061,7,0,7,0.0
2021,29,T062,19,0,19,0.0
2021,29,T063,5,0,5,0.0
2021,29,T065,7,0,7,0.0
2021,29,T066,17,0,17,0.0
2021,29,T069,1,0,1,0.0
2021,29,T073,1,0,1,0.0
2021,29,T074,5,0,5,0.0
2021,29,T079,20,0,20,0.0
2021,29,T080,16,0,16,0.0
2021,29,T082,6,0,6,0.0
2021,29,T090,13,0,13,0.0
2021,29,T094,6,0,6,0.0
2021,29,T095,4,0,4,0.0
2021,29,T099,8,0,8,0.0
2021,29,T102,16,0,16,0.0
2021,29,T114,32,0,32,0.0
2021,29,T115,14,0,14,0.0
2021,29,T135,7,0,7,0.0
2021,29,T138,1,0,1,0.0
2021,29,T151,142,1,141,7.042253521126761
2021,29,T152,7,0,7,0.0
2021,29,T155,3,0,3,0.0
2021,29,T159,16,0,16,0.0
2021,29,T209,2,0,2,0.0
2021,29,T212,10,0,10,0.0
2021,29,T220,32,0,32,0.0
2021,29,T222,5,0,5,0.0
2021,29,T225,7,0,7,0.0
2021,29,T226,7,0,7,0.0
2021,29,T227,46,0,46,0.0
2021,29,T228,2,0,2,0.0
2021,29,T230,16,0,16,0.0
2021,29,T231,17,0,17,0.0
2021,29,T235,53,0,53,0.0
2021,29,T240,7,0,7,0.0
2021,29,T242,7,0,7,0.0
2021,29,T900,50,1,49,20.0
2021,29,T904,116,0,116,0.0
2021,29,T905,5,0,5,0.0
2021,29,T909,591,3,588,5.0761421319796955
2021,29,T910,163,1,162,6.134969325153374
2021,29,T912,3,0,3,0.0
2021,29,T913,237,1,236,4.219409282700422
2021,29,T916,533,1,532,1.876172607879925
2021,30,T002,7,0,7,0.0
2021,30,T003,17,0,17,0.0
2021,30,T008,42,0,42,0.0
2021,30,T009,43,0,43,0.0
2021,30,T011,31,0,31,0.0
2021,30,T012,61,0,61,0.0
2021,30,T013,9,0,9,0.0
2021,30,T017,9,0,9,0.0
2021,30,T018,2,0,2,0.0
2021,30,T027,47,0,47,0.0
2021,30,T028,9,0,9,0.0
2021,30,T030,130,1,129,7.6923076923076925
2021,30,T030B,35,0,35,0.0
2021,30,T031,1,0,1,0.0
2021,30,T033,22,0,22,0.0
2021,30,T035,1,0,1,0.0
2021,30,T039,11,0,11,0.0
2021,30,T046,52,0,52,0.0
2021,30,T046B,7,0,7,0.0
2021,30,T047,8,0,8,0.0
2021,30,T048,61,0,61,0.0
2021,30,T049,6,0,6,0.0
2021,30,T054B,4,0,4,0.0
2021,30,T061,4,0,4,0.0
2021,30,T062,14,0,14,0.0
2021,30,T063,6,0,6,0.0
2021,30,T065,12,0,12,0.0
2021,30,T066,5,0,5,0.0
2021,30,T069,1,0,1,0.0
2021,30,T073,5,0,5,0.0
2021,30,T079,83,1,82,12.048192771084338
2021,30,T080,124,1,123,8.064516129032258
2021,30,T083,21,0,21,0.0
2021,30,T094,6,0,6,0.0
2021,30,T095,24,0,24,0.0
2021,30,T099,8,0,8,0.0
2021,30,T114,23,0,23,0.0
2021,30,T115,6,0,6,0.0
2021,30,T138,1,0,1,0.0
2021,30,T147,3,0,3,0.0
2021,30,T151,13,0,13,0.0
2021,30,T152,42,1,41,23.80952380952381
2021,30,T155,4,0,4,0.0
2021,30,T159,2,0,2,0.0
2021,30,T209,2,0,2,0.0
2021,30,T220,18,0,18,0.0
2021,30,T222,5,0,5,0.0
2021,30,T223,28,1,27,35.714285714285715
2021,30,T224,6,0,6,0.0
2021,30,T225,3,0,3,0.0
2021,30,T226,7,0,7,0.0
2021,30,T227,6,0,6,0.0
2021,30,T228,1,0,1,0.0
2021,30,T231,5,0,5,0.0
2021,30,T233,33,1,32,30.303030303030305
2021,30,T235,72,0,72,0.0
2021,30,T236,15,0,15,0.0
2021,30,T240,10,1,9,100.0
2021,30,T242,4,0,4,0.0
2021,30,T900,68,0,68,0.0
2021,30,T904,18,1,17,55.55555555555556
2021,30,T905,191,1,190,5.2356020942408374
2021,30,T909,133,2,131,15.037593984962406
2021,30,T910,87,0,87,0.0
2021,30,T912,2,0,2,0.0
2021,30,T913,97,0,97,0.0
2021,30,T916,150,1,149,6.666666666666667
2021,31,T002,80,0,80,0.0
2021,31,T003,30,0,30,0.0
2021,31,T008,123,0,123,0.0
2021,31,T009,38,0,38,0.0
2021,31,T011,24,0,24,0.0
2021,31,T012,53,0,53,0.0
2021,31,T013,11,0,11,0.0
2021,31,T017,13,0,13,0.0
2021,31,T018,1,0,1,0.0
2021,31,T027,13,0,13,0.0
2021,31,T028,33,0,33,0.0
2021,31,T030,63,1,62,15.873015873015873
2021,31,T030B,45,1,44,22.22222222222222
2021,31,T031,9,0,9,0.0
2021,31,T033,56,0,56,0.0
2021,31,T035,1,0,1,0.0
2021,31,T039,22,0,22,0.0
2021,31,T046,21,0,21,0.0
2021,31,T046B,1,0,1,0.0
2021,31,T047,16,1,15,62.5
2021,31,T048,11,0,11,0.0
2021,31,T049,8,0,8,0.0
2021,31,T054A,13,0,13,0.0
2021,31,T054B,25,0,25,0.0
2021,31,T061,7,0,7,0.0
2021,31,T062,26,0,26,0.0
2021,31,T063,15,0,15,0.0
2021,31,T065,35,0,35,0.0
2021,31,T066,33,0,33,0.0
2021,31,T068,1,0,1,0.0
2021,31,T069,15,0,15,0.0
2021,31,T073,14,0,14,0.0
2021,31,T074,4,0,4,0.0
2021,31,T079,34,0,34,0.0
2021,31,T080,150,1,149,6.666666666666667
2021,31,T082,1,0,1,0.0
2021,31,T083,19,0,19,0.0
2021,31,T089,7,0,7,0.0
2021,31,T090,24,0,24,0.0
2021,31,T094,23,0,23,0.0
2021,31,T095,20,2,18,100.0
2021,31,T099,10,0,10,0.0
2021,31,T102,13,0,13,0.0
2021,31,T114,19,0,19,0.0
2021,31,T115,9,0,9,0.0
2021,31,T128,2,0,2,0.0
2021,31,T147,7,0,7,0.0
2021,31,T151,93,2,91,21.50537634408602
2021,31,T152,46,0,46,0.0
2021,31,T155,20,0,20,0.0
2021,31,T159,14,0,14,0.0
2021,31,T209,1,1,0,1000.0
2021,31,T220,68,0,68,0.0
2021,31,T221,1,0,1,0.0
2021,31,T222,17,0,17,0.0
2021,31,T223,31,0,31,0.0
2021,31,T225,7,0,7,0.0
2021,31,T226,55,0,55,0.0
2021,31,T227,52,1,51,19.23076923076923
2021,31,T228,47,0,47,0.0
2021,31,T230,18,1,17,55.55555555555556
2021,31,T231,44,0,44,0.0
2021,31,T233,18,0,18,0.0
2021,31,T235,78,0,78,0.0
2021,31,T236,11,0,11,0.0
2021,31,T240,7,0,7,0.0
2021,31,T242,21,0,21,0.0
2021,31,T900,14,1,13,71.42857142857143
2021,31,T904,41,1,40,24.390243902439025
2021,31,T905,81,1,80,12.345679012345679
2021,31,T909,280,3,277,10.714285714285714
2021,31,T910,6,0,6,0.0
2021,31,T912,34,0,34,0.0
2021,31,T913,139,3,136,21.58273381294964
2021,31,T916,297,2,295,6.734006734006734
2021,32,T002,12,0,12,0.0
2021,32,T003,86,1,85,11.627906976744185
2021,32,T008,145,2,143,13.793103448275861
